startTime,settlementPeriod,dataProvider,price,volume
2016-09-15T23:00:00Z,1,APXMIDP,27.69,254.0
2016-09-15T22:30:00Z,48,APXMIDP,27.86,283.6
2016-09-15T22:00:00Z,47,APXMIDP,34.81,580.9
2016-09-15T21:30:00Z,46,APXMIDP,34.46,808.6
2016-09-15T21:00:00Z,45,APXMIDP,40.99,785.0
2016-09-15T20:30:00Z,44,APXMIDP,41.57,984.1
2016-09-15T20:00:00Z,43,APXMIDP,42.64,1025.3
2016-09-15T19:30:00Z,42,APXMIDP,278.02,1115.5
2016-09-15T19:00:00Z,41,APXMIDP,325.6,1086.75
2016-09-15T18:30:00Z,40,APXMIDP,384.36,1085.7
2016-09-15T18:00:00Z,39,APXMIDP,304.62,1162.5
2016-09-15T17:30:00Z,38,APXMIDP,150.45,980.6
2016-09-15T17:00:00Z,37,APXMIDP,152.94,855.65
2016-09-15T16:30:00Z,36,APXMIDP,164.9,793.6
2016-09-15T16:00:00Z,35,APXMIDP,153.02,790.4
2016-09-15T15:30:00Z,34,APXMIDP,113.92,1001.7
2016-09-15T15:00:00Z,33,APXMIDP,106.03,942.7
2016-09-15T14:30:00Z,32,APXMIDP,98.84,1004.1
2016-09-15T14:00:00Z,31,APXMIDP,98.77,1004.9
2016-09-15T13:30:00Z,30,APXMIDP,37.85,691.5
2016-09-15T13:00:00Z,29,APXMIDP,38.56,665.05
2016-09-15T12:30:00Z,28,APXMIDP,39.86,548.65
2016-09-15T12:00:00Z,27,APXMIDP,40.75,544.05
2016-09-15T11:30:00Z,26,APXMIDP,40.68,553.65
2016-09-15T11:00:00Z,25,APXMIDP,44.34,437.1
2016-09-15T10:30:00Z,24,APXMIDP,45.22,405.2
2016-09-15T10:00:00Z,23,APXMIDP,45.53,432.8
2016-09-15T09:30:00Z,22,APXMIDP,60.34,402.85
2016-09-15T09:00:00Z,21,APXMIDP,62.46,451.5
2016-09-15T08:30:00Z,20,APXMIDP,65.92,447.0
2016-09-15T08:00:00Z,19,APXMIDP,67.03,436.0
2016-09-15T07:30:00Z,18,APXMIDP,62.57,512.5
2016-09-15T07:00:00Z,17,APXMIDP,60.96,659.5
2016-09-15T06:30:00Z,16,APXMIDP,56.65,526.25
2016-09-15T06:00:00Z,15,APXMIDP,55.71,512.6
2016-09-15T05:30:00Z,14,APXMIDP,24.7,589.85
2016-09-15T05:00:00Z,13,APXMIDP,29.74,389.4
2016-09-15T04:30:00Z,12,APXMIDP,27.06,303.0
2016-09-15T04:00:00Z,11,APXMIDP,25.55,292.5
2016-09-15T03:30:00Z,10,APXMIDP,23.3,361.6
2016-09-15T03:00:00Z,9,APXMIDP,23.1,405.85
2016-09-15T02:30:00Z,8,APXMIDP,23.9,319.2
2016-09-15T02:00:00Z,7,APXMIDP,24.19,328.8
2016-09-15T01:30:00Z,6,APXMIDP,24.45,274.35
2016-09-15T01:00:00Z,5,APXMIDP,24.05,245.8
2016-09-15T00:30:00Z,4,APXMIDP,24.03,267.2
2016-09-15T00:00:00Z,3,APXMIDP,23.82,327.5
2016-09-14T23:30:00Z,2,APXMIDP,27.65,300.9
2016-09-14T23:00:00Z,1,APXMIDP,28.32,268.5
2016-09-14T22:30:00Z,48,APXMIDP,29.09,421.7
2016-09-14T22:00:00Z,47,APXMIDP,31.89,620.35
2016-09-14T21:30:00Z,46,APXMIDP,100.79,1012.1
2016-09-14T21:00:00Z,45,APXMIDP,119.42,835.95
2016-09-14T20:30:00Z,44,APXMIDP,103.63,997.0
2016-09-14T20:00:00Z,43,APXMIDP,107.35,1012.55
2016-09-14T19:30:00Z,42,APXMIDP,224.87,948.75
2016-09-14T19:00:00Z,41,APXMIDP,346.6,817.15
2016-09-14T18:30:00Z,40,APXMIDP,402.14,900.15
2016-09-14T18:00:00Z,39,APXMIDP,304.97,826.05
2016-09-14T17:30:00Z,38,APXMIDP,226.08,1023.65
2016-09-14T17:00:00Z,37,APXMIDP,221.4,939.1
2016-09-14T16:30:00Z,36,APXMIDP,198.72,1040.0
2016-09-14T16:00:00Z,35,APXMIDP,221.57,889.3
2016-09-14T15:30:00Z,34,APXMIDP,143.82,987.6
2016-09-14T15:00:00Z,33,APXMIDP,113.11,1011.05
2016-09-14T14:30:00Z,32,APXMIDP,112.21,883.75
2016-09-14T14:00:00Z,31,APXMIDP,110.77,871.3
2016-09-14T13:30:00Z,30,APXMIDP,36.98,981.6
2016-09-14T13:00:00Z,29,APXMIDP,36.23,897.2
2016-09-14T12:30:00Z,28,APXMIDP,36.49,812.9
2016-09-14T12:00:00Z,27,APXMIDP,37.69,801.6
2016-09-14T11:30:00Z,26,APXMIDP,35.18,580.55
2016-09-14T11:00:00Z,25,APXMIDP,35.53,593.55
2016-09-14T10:30:00Z,24,APXMIDP,35.98,567.85
2016-09-14T10:00:00Z,23,APXMIDP,38.15,470.1
2016-09-14T09:30:00Z,22,APXMIDP,43.52,474.5
2016-09-14T09:00:00Z,21,APXMIDP,47.8,400.4
2016-09-14T08:30:00Z,20,APXMIDP,47.19,462.75
2016-09-14T08:00:00Z,19,APXMIDP,47.44,484.85
2016-09-14T07:30:00Z,18,APXMIDP,49.73,460.3
2016-09-14T07:00:00Z,17,APXMIDP,54.76,438.1
2016-09-14T06:30:00Z,16,APXMIDP,52.25,543.75
2016-09-14T06:00:00Z,15,APXMIDP,47.38,330.25
2016-09-14T05:30:00Z,14,APXMIDP,27.3,583.3
2016-09-14T05:00:00Z,13,APXMIDP,27.64,490.55
2016-09-14T04:30:00Z,12,APXMIDP,23.98,359.1
2016-09-14T04:00:00Z,11,APXMIDP,21.5,401.1
2016-09-14T03:30:00Z,10,APXMIDP,18.2,357.65
2016-09-14T03:00:00Z,9,APXMIDP,18.0,353.75
2016-09-14T02:30:00Z,8,APXMIDP,16.95,227.85
2016-09-14T02:00:00Z,7,APXMIDP,17.81,222.6
2016-09-14T01:30:00Z,6,APXMIDP,20.07,214.5
2016-09-14T01:00:00Z,5,APXMIDP,23.07,190.0
2016-09-14T00:30:00Z,4,APXMIDP,24.9,152.3
2016-09-14T00:00:00Z,3,APXMIDP,26.71,277.75
2016-09-13T23:30:00Z,2,APXMIDP,29.94,125.5
2016-09-13T23:00:00Z,1,APXMIDP,28.56,209.1
2016-09-13T22:30:00Z,48,APXMIDP,30.59,367.0
2016-09-13T22:00:00Z,47,APXMIDP,35.06,526.05
2016-09-13T21:30:00Z,46,APXMIDP,71.12,1424.15
2016-09-13T21:00:00Z,45,APXMIDP,77.07,1286.1
2016-09-13T20:30:00Z,44,APXMIDP,70.54,1453.8
2016-09-13T20:00:00Z,43,APXMIDP,85.64,1208.75
2016-09-13T19:30:00Z,42,APXMIDP,162.66,1085.35
2016-09-13T19:00:00Z,41,APXMIDP,229.57,916.9
2016-09-13T18:30:00Z,40,APXMIDP,241.73,909.6
2016-09-13T18:00:00Z,39,APXMIDP,257.16,865.3
2016-09-13T17:30:00Z,38,APXMIDP,289.58,837.8
2016-09-13T17:00:00Z,37,APXMIDP,271.76,830.8
2016-09-13T16:30:00Z,36,APXMIDP,273.95,864.65
2016-09-13T16:00:00Z,35,APXMIDP,250.45,710.0
2016-09-13T15:30:00Z,34,APXMIDP,139.93,450.25
2016-09-13T15:00:00Z,33,APXMIDP,100.99,650.55
2016-09-13T14:30:00Z,32,APXMIDP,85.67,598.0
2016-09-13T14:00:00Z,31,APXMIDP,90.77,476.2
2016-09-13T13:30:00Z,30,APXMIDP,52.35,645.25
2016-09-13T13:00:00Z,29,APXMIDP,50.36,650.25
2016-09-13T12:30:00Z,28,APXMIDP,48.2,671.25
2016-09-13T12:00:00Z,27,APXMIDP,46.65,547.65
2016-09-13T11:30:00Z,26,APXMIDP,43.11,472.25
2016-09-13T11:00:00Z,25,APXMIDP,42.6,419.75
2016-09-13T10:30:00Z,24,APXMIDP,41.23,394.6
2016-09-13T10:00:00Z,23,APXMIDP,40.87,361.6
2016-09-13T09:30:00Z,22,APXMIDP,43.87,370.25
2016-09-13T09:00:00Z,21,APXMIDP,45.58,347.5
2016-09-13T08:30:00Z,20,APXMIDP,53.88,315.95
2016-09-13T08:00:00Z,19,APXMIDP,57.78,374.1
2016-09-13T07:30:00Z,18,APXMIDP,50.81,331.15
2016-09-13T07:00:00Z,17,APXMIDP,52.98,368.2
2016-09-13T06:30:00Z,16,APXMIDP,45.88,414.1
2016-09-13T06:00:00Z,15,APXMIDP,39.41,424.6
2016-09-13T05:30:00Z,14,APXMIDP,25.08,1159.45
2016-09-13T05:00:00Z,13,APXMIDP,28.49,548.95
2016-09-13T04:30:00Z,12,APXMIDP,24.15,394.15
2016-09-13T04:00:00Z,11,APXMIDP,25.06,403.5
2016-09-13T03:30:00Z,10,APXMIDP,18.29,240.4
2016-09-13T03:00:00Z,9,APXMIDP,16.91,202.05
2016-09-13T02:30:00Z,8,APXMIDP,17.54,202.5
2016-09-13T02:00:00Z,7,APXMIDP,17.64,215.0
2016-09-13T01:30:00Z,6,APXMIDP,19.18,224.95
2016-09-13T01:00:00Z,5,APXMIDP,19.21,337.95
2016-09-13T00:30:00Z,4,APXMIDP,19.37,370.95
2016-09-13T00:00:00Z,3,APXMIDP,19.75,416.1
2016-09-12T23:30:00Z,2,APXMIDP,20.42,201.5
2016-09-12T23:00:00Z,1,APXMIDP,23.52,270.3
2016-09-12T22:30:00Z,48,APXMIDP,23.89,371.6
2016-09-12T22:00:00Z,47,APXMIDP,26.0,474.5
2016-09-12T21:30:00Z,46,APXMIDP,26.81,458.85
2016-09-12T21:00:00Z,45,APXMIDP,29.74,565.6
2016-09-12T20:30:00Z,44,APXMIDP,26.67,423.95
2016-09-12T20:00:00Z,43,APXMIDP,43.16,523.8
2016-09-12T19:30:00Z,42,APXMIDP,81.62,831.2
2016-09-12T19:00:00Z,41,APXMIDP,92.28,817.5
2016-09-12T18:30:00Z,40,APXMIDP,91.22,858.25
2016-09-12T18:00:00Z,39,APXMIDP,83.7,817.25
2016-09-12T17:30:00Z,38,APXMIDP,67.28,566.0
2016-09-12T17:00:00Z,37,APXMIDP,64.98,531.0
2016-09-12T16:30:00Z,36,APXMIDP,58.69,641.8
2016-09-12T16:00:00Z,35,APXMIDP,54.8,525.45
2016-09-12T15:30:00Z,34,APXMIDP,46.64,537.35
2016-09-12T15:00:00Z,33,APXMIDP,36.08,715.1
2016-09-12T14:30:00Z,32,APXMIDP,35.15,753.05
2016-09-23T00:00:00Z,3,APXMIDP,28.25,443.4
2016-09-22T23:30:00Z,2,APXMIDP,28.92,310.0
2016-09-22T23:00:00Z,1,APXMIDP,29.73,266.4
2016-09-22T22:30:00Z,48,APXMIDP,31.28,557.9
2016-09-22T22:00:00Z,47,APXMIDP,33.66,524.05
2016-09-22T21:30:00Z,46,APXMIDP,33.32,1126.95
2016-09-22T21:00:00Z,45,APXMIDP,35.32,998.6
2016-09-22T20:30:00Z,44,APXMIDP,36.29,926.35
2016-09-22T20:00:00Z,43,APXMIDP,38.75,744.8
2016-09-22T19:30:00Z,42,APXMIDP,47.6,942.1
2016-09-22T19:00:00Z,41,APXMIDP,53.46,940.15
2016-09-22T18:30:00Z,40,APXMIDP,56.98,934.95
2016-09-22T18:00:00Z,39,APXMIDP,52.81,878.15
2016-09-22T17:30:00Z,38,APXMIDP,42.47,790.05
2016-09-22T17:00:00Z,37,APXMIDP,41.08,790.5
2016-09-22T16:30:00Z,36,APXMIDP,40.76,707.75
2016-09-22T16:00:00Z,35,APXMIDP,40.5,727.45
2016-09-22T15:30:00Z,34,APXMIDP,35.06,480.2
2016-09-22T15:00:00Z,33,APXMIDP,31.27,632.95
2016-09-22T14:30:00Z,32,APXMIDP,32.35,571.95
2016-09-22T14:00:00Z,31,APXMIDP,31.7,553.35
2016-09-22T13:30:00Z,30,APXMIDP,30.57,752.05
2016-09-22T13:00:00Z,29,APXMIDP,30.79,733.45
2016-09-22T12:30:00Z,28,APXMIDP,31.27,804.75
2016-09-22T12:00:00Z,27,APXMIDP,30.83,656.1
2016-09-22T11:30:00Z,26,APXMIDP,31.97,533.5
2016-09-22T11:00:00Z,25,APXMIDP,32.72,530.9
2016-09-22T10:30:00Z,24,APXMIDP,32.75,416.05
2016-09-22T10:00:00Z,23,APXMIDP,34.9,402.1
2016-09-22T09:30:00Z,22,APXMIDP,34.59,496.65
2016-09-22T09:00:00Z,21,APXMIDP,34.97,482.85
2016-09-22T08:30:00Z,20,APXMIDP,38.83,323.1
2016-09-22T08:00:00Z,19,APXMIDP,39.57,374.55
2016-09-22T07:30:00Z,18,APXMIDP,38.53,349.0
2016-09-22T07:00:00Z,17,APXMIDP,38.13,366.8
2016-09-22T06:30:00Z,16,APXMIDP,38.64,303.65
2016-09-22T06:00:00Z,15,APXMIDP,35.23,415.15
2016-09-22T05:30:00Z,14,APXMIDP,33.87,752.0
2016-09-22T05:00:00Z,13,APXMIDP,35.18,775.45
2016-09-22T04:30:00Z,12,APXMIDP,34.7,398.65
2016-09-22T04:00:00Z,11,APXMIDP,34.83,327.15
2016-09-22T03:30:00Z,10,APXMIDP,28.6,417.65
2016-09-22T03:00:00Z,9,APXMIDP,27.65,324.1
2016-09-22T02:30:00Z,8,APXMIDP,26.89,286.55
2016-09-22T02:00:00Z,7,APXMIDP,28.49,343.0
2016-09-22T01:30:00Z,6,APXMIDP,26.03,300.6
2016-09-22T01:00:00Z,5,APXMIDP,26.71,247.8
2016-09-22T00:30:00Z,4,APXMIDP,26.77,244.95
2016-09-22T00:00:00Z,3,APXMIDP,25.38,280.5
2016-09-21T23:30:00Z,2,APXMIDP,29.79,231.7
2016-09-21T23:00:00Z,1,APXMIDP,31.97,214.1
2016-09-21T22:30:00Z,48,APXMIDP,33.26,310.6
2016-09-21T22:00:00Z,47,APXMIDP,32.91,418.95
2016-09-21T21:30:00Z,46,APXMIDP,32.67,1098.9
2016-09-21T21:00:00Z,45,APXMIDP,33.93,1312.35
2016-09-21T20:30:00Z,44,APXMIDP,34.7,1016.5
2016-09-21T20:00:00Z,43,APXMIDP,38.95,946.1
2016-09-21T19:30:00Z,42,APXMIDP,51.28,917.55
2016-09-21T19:00:00Z,41,APXMIDP,59.34,928.3
2016-09-21T18:30:00Z,40,APXMIDP,70.02,910.9
2016-09-21T18:00:00Z,39,APXMIDP,59.52,853.0
2016-09-21T17:30:00Z,38,APXMIDP,34.8,1153.9
2016-09-21T17:00:00Z,37,APXMIDP,34.87,1033.35
2016-09-21T16:30:00Z,36,APXMIDP,34.8,923.35
2016-09-21T16:00:00Z,35,APXMIDP,34.42,952.85
2016-09-21T15:30:00Z,34,APXMIDP,32.74,861.35
2016-09-21T15:00:00Z,33,APXMIDP,30.76,1220.65
2016-09-21T14:30:00Z,32,APXMIDP,31.34,1132.95
2016-09-21T14:00:00Z,31,APXMIDP,31.05,1184.0
2016-09-21T13:30:00Z,30,APXMIDP,30.61,896.15
2016-09-21T12:30:00Z,28,APXMIDP,30.69,791.15
2016-09-21T12:00:00Z,27,APXMIDP,30.97,758.15
2016-09-21T11:30:00Z,26,APXMIDP,31.54,735.45
2016-09-21T11:00:00Z,25,APXMIDP,31.63,796.15
2016-09-21T10:30:00Z,24,APXMIDP,32.07,862.6
2016-09-21T10:00:00Z,23,APXMIDP,32.54,737.1
2016-09-21T09:30:00Z,22,APXMIDP,32.8,693.95
2016-09-21T09:00:00Z,21,APXMIDP,33.98,614.75
2016-09-21T08:30:00Z,20,APXMIDP,31.63,531.95
2016-09-21T08:00:00Z,19,APXMIDP,33.04,534.55
2016-09-21T07:30:00Z,18,APXMIDP,34.55,340.75
2016-09-21T07:00:00Z,17,APXMIDP,38.8,366.1
2016-09-21T06:30:00Z,16,APXMIDP,38.83,334.25
2016-09-21T06:00:00Z,15,APXMIDP,34.53,417.3
2016-09-21T05:30:00Z,14,APXMIDP,30.77,1032.35
2016-09-21T05:00:00Z,13,APXMIDP,30.98,897.25
2016-09-21T04:30:00Z,12,APXMIDP,27.64,516.0
2016-09-21T04:00:00Z,11,APXMIDP,27.65,388.5
2016-09-21T03:30:00Z,10,APXMIDP,21.22,391.7
2016-09-21T03:00:00Z,9,APXMIDP,20.42,366.15
2016-09-21T02:30:00Z,8,APXMIDP,21.21,254.5
2016-09-21T02:00:00Z,7,APXMIDP,22.82,278.3
2016-09-21T01:30:00Z,6,APXMIDP,23.55,364.6
2016-09-21T01:00:00Z,5,APXMIDP,23.74,354.65
2016-09-21T00:30:00Z,4,APXMIDP,25.72,244.1
2016-09-21T00:00:00Z,3,APXMIDP,26.1,275.35
2016-09-20T23:30:00Z,2,APXMIDP,28.7,487.5
2016-09-20T23:00:00Z,1,APXMIDP,29.1,610.85
2016-09-20T22:30:00Z,48,APXMIDP,30.07,658.05
2016-09-20T22:00:00Z,47,APXMIDP,33.56,626.2
2016-09-20T21:30:00Z,46,APXMIDP,32.21,1084.05
2016-09-20T21:00:00Z,45,APXMIDP,34.2,1208.05
2016-09-20T20:30:00Z,44,APXMIDP,33.9,1073.0
2016-09-20T20:00:00Z,43,APXMIDP,33.95,990.8
2016-09-20T19:30:00Z,42,APXMIDP,56.35,1313.35
2016-09-20T19:00:00Z,41,APXMIDP,65.97,1146.55
2016-09-20T18:30:00Z,40,APXMIDP,85.57,1196.35
2016-09-20T18:00:00Z,39,APXMIDP,78.0,1063.35
2016-09-20T17:30:00Z,38,APXMIDP,51.43,973.45
2016-09-20T17:00:00Z,37,APXMIDP,48.97,901.8
2016-09-20T16:30:00Z,36,APXMIDP,47.13,964.3
2016-09-20T16:00:00Z,35,APXMIDP,42.69,910.15
2016-09-20T15:30:00Z,34,APXMIDP,36.94,949.5
2016-09-20T15:00:00Z,33,APXMIDP,35.83,1028.0
2016-09-20T14:30:00Z,32,APXMIDP,34.27,928.95
2016-09-20T14:00:00Z,31,APXMIDP,33.82,989.45
2016-09-20T13:30:00Z,30,APXMIDP,34.4,848.5
2016-09-20T13:00:00Z,29,APXMIDP,34.83,846.3
2016-09-20T12:30:00Z,28,APXMIDP,34.96,920.3
2016-09-20T12:00:00Z,27,APXMIDP,35.31,845.7
2016-09-20T11:30:00Z,26,APXMIDP,35.04,816.25
2016-09-20T11:00:00Z,25,APXMIDP,35.06,746.85
2016-09-20T10:30:00Z,24,APXMIDP,34.82,701.85
2016-09-20T10:00:00Z,23,APXMIDP,34.85,728.45
2016-09-20T09:30:00Z,22,APXMIDP,37.29,751.2
2016-09-20T09:00:00Z,21,APXMIDP,42.55,760.25
2016-09-20T08:30:00Z,20,APXMIDP,40.08,587.5
2016-09-20T08:00:00Z,19,APXMIDP,40.14,548.05
2016-09-20T07:30:00Z,18,APXMIDP,55.56,584.05
2016-09-20T07:00:00Z,17,APXMIDP,53.33,567.75
2016-09-20T06:30:00Z,16,APXMIDP,36.81,410.2
2016-09-20T06:00:00Z,15,APXMIDP,34.2,497.1
2016-09-20T05:30:00Z,14,APXMIDP,29.64,752.65
2016-09-20T05:00:00Z,13,APXMIDP,32.32,584.55
2016-09-20T04:30:00Z,12,APXMIDP,29.53,322.7
2016-09-20T04:00:00Z,11,APXMIDP,25.58,291.8
2016-09-20T03:30:00Z,10,APXMIDP,22.3,286.25
2016-09-20T03:00:00Z,9,APXMIDP,24.84,192.85
2016-09-20T02:30:00Z,8,APXMIDP,23.76,245.9
2016-09-20T02:00:00Z,7,APXMIDP,25.11,288.75
2016-09-20T01:30:00Z,6,APXMIDP,29.24,295.55
2016-09-20T01:00:00Z,5,APXMIDP,29.83,307.3
2016-09-20T00:30:00Z,4,APXMIDP,30.32,327.9
2016-09-20T00:00:00Z,3,APXMIDP,29.95,257.85
2016-09-19T23:30:00Z,2,APXMIDP,28.0,334.45
2016-09-19T23:00:00Z,1,APXMIDP,27.94,353.8
2016-09-19T22:30:00Z,48,APXMIDP,32.59,378.0
2016-09-19T22:00:00Z,47,APXMIDP,34.45,556.55
2016-09-19T21:30:00Z,46,APXMIDP,55.54,1294.25
2016-09-19T21:00:00Z,45,APXMIDP,66.81,977.35
2016-09-19T20:30:00Z,44,APXMIDP,66.28,997.4
2016-09-19T20:00:00Z,43,APXMIDP,67.55,970.85
2016-09-19T19:30:00Z,42,APXMIDP,208.21,2279.5
2016-09-19T19:00:00Z,41,APXMIDP,232.59,2001.9
2016-09-19T18:30:00Z,40,APXMIDP,288.34,1797.05
2016-09-19T18:00:00Z,39,APXMIDP,283.89,1759.05
2016-09-19T17:30:00Z,38,APXMIDP,184.69,1188.65
2016-09-19T17:00:00Z,37,APXMIDP,183.64,1252.8
2016-09-19T16:30:00Z,36,APXMIDP,167.99,1330.8
2016-09-19T16:00:00Z,35,APXMIDP,182.06,1177.1
2016-09-19T15:30:00Z,34,APXMIDP,91.14,738.25
2016-09-19T15:00:00Z,33,APXMIDP,74.86,952.05
2016-09-19T14:30:00Z,32,APXMIDP,98.06,564.8
2016-09-19T14:00:00Z,31,APXMIDP,80.14,798.3
2016-09-19T13:30:00Z,30,APXMIDP,35.54,858.45
2016-09-19T13:00:00Z,29,APXMIDP,36.03,844.35
2016-09-19T12:30:00Z,28,APXMIDP,35.09,909.9
2016-09-19T12:00:00Z,27,APXMIDP,35.61,851.75
2016-09-19T11:30:00Z,26,APXMIDP,34.07,1022.75
2016-09-19T11:00:00Z,25,APXMIDP,34.07,938.85
2016-09-19T10:30:00Z,24,APXMIDP,34.57,833.0
2016-09-19T10:00:00Z,23,APXMIDP,36.58,560.2
2016-09-19T09:30:00Z,22,APXMIDP,35.12,771.55
2016-09-19T09:00:00Z,21,APXMIDP,36.28,676.85
2016-09-19T08:30:00Z,20,APXMIDP,35.52,715.7
2016-09-19T08:00:00Z,19,APXMIDP,35.13,750.6
2016-09-19T07:30:00Z,18,APXMIDP,32.46,651.6
2016-09-19T07:00:00Z,17,APXMIDP,34.68,730.2
2016-09-19T06:30:00Z,16,APXMIDP,32.03,676.0
2016-09-19T06:00:00Z,15,APXMIDP,31.96,594.8
2016-09-19T05:30:00Z,14,APXMIDP,29.5,998.3
2016-09-19T05:00:00Z,13,APXMIDP,27.13,992.5
2016-09-19T04:30:00Z,12,APXMIDP,28.29,744.5
2016-09-19T04:00:00Z,11,APXMIDP,28.23,304.0
2016-09-19T03:30:00Z,10,APXMIDP,25.51,117.0
2016-09-19T03:00:00Z,9,APXMIDP,25.53,121.9
2016-09-19T02:30:00Z,8,APXMIDP,26.35,108.0
2016-09-19T02:00:00Z,7,APXMIDP,26.67,80.0
2016-09-19T01:30:00Z,6,APXMIDP,22.85,117.05
2016-09-19T01:00:00Z,5,APXMIDP,23.47,97.65
2016-09-19T00:30:00Z,4,APXMIDP,22.55,64.0
2016-09-19T00:00:00Z,3,APXMIDP,23.51,49.5
2016-09-18T23:30:00Z,2,APXMIDP,25.03,73.2
2016-09-18T23:00:00Z,1,APXMIDP,28.53,172.25
2016-09-18T22:30:00Z,48,APXMIDP,28.15,343.55
2016-09-18T22:00:00Z,47,APXMIDP,31.12,446.15
2016-09-18T21:30:00Z,46,APXMIDP,33.45,897.25
2016-09-18T21:00:00Z,45,APXMIDP,34.54,830.2
2016-09-18T20:30:00Z,44,APXMIDP,34.75,740.75
2016-09-18T20:00:00Z,43,APXMIDP,37.58,626.5
2016-09-18T19:30:00Z,42,APXMIDP,45.2,896.3
2016-09-18T19:00:00Z,41,APXMIDP,50.55,853.9
2016-09-18T18:30:00Z,40,APXMIDP,59.78,883.9
2016-09-18T18:00:00Z,39,APXMIDP,48.57,740.95
2016-09-18T17:30:00Z,38,APXMIDP,42.23,400.6
2016-09-18T17:00:00Z,37,APXMIDP,34.41,550.5
2016-09-18T16:30:00Z,36,APXMIDP,29.45,263.1
2016-09-18T16:00:00Z,35,APXMIDP,27.17,523.2
2016-09-18T15:30:00Z,34,APXMIDP,25.89,645.55
2016-09-18T15:00:00Z,33,APXMIDP,25.21,676.45
2016-09-18T14:30:00Z,32,APXMIDP,24.37,605.15
2016-09-18T14:00:00Z,31,APXMIDP,25.13,572.4
2016-09-18T13:30:00Z,30,APXMIDP,24.31,997.9
2016-09-18T13:00:00Z,29,APXMIDP,24.4,923.5
2016-09-18T12:30:00Z,28,APXMIDP,24.49,877.9
2016-09-18T12:00:00Z,27,APXMIDP,24.51,866.5
2016-09-18T11:30:00Z,26,APXMIDP,27.08,730.4
2016-09-18T11:00:00Z,25,APXMIDP,27.1,657.7
2016-09-18T10:30:00Z,24,APXMIDP,26.75,724.1
2016-09-18T10:00:00Z,23,APXMIDP,26.92,658.7
2016-09-18T09:30:00Z,22,APXMIDP,27.02,715.9
2016-09-18T09:00:00Z,21,APXMIDP,28.94,573.2
2016-09-18T08:30:00Z,20,APXMIDP,26.55,549.7
2016-09-18T08:00:00Z,19,APXMIDP,26.51,596.0
2016-09-18T07:30:00Z,18,APXMIDP,24.6,297.7
2016-09-18T07:00:00Z,17,APXMIDP,23.52,383.65
2016-09-18T06:30:00Z,16,APXMIDP,26.37,645.9
2016-09-18T06:00:00Z,15,APXMIDP,25.72,748.0
2016-09-18T05:30:00Z,14,APXMIDP,27.54,437.55
2016-09-18T05:00:00Z,13,APXMIDP,28.65,201.9
2016-09-18T04:30:00Z,12,APXMIDP,27.8,126.65
2016-09-18T04:00:00Z,11,APXMIDP,27.75,119.2
2016-09-18T03:30:00Z,10,APXMIDP,27.85,452.1
2016-09-18T03:00:00Z,9,APXMIDP,27.83,420.85
2016-09-18T02:30:00Z,8,APXMIDP,28.04,251.1
2016-09-18T02:00:00Z,7,APXMIDP,27.75,224.1
2016-09-18T01:30:00Z,6,APXMIDP,29.73,115.05
2016-09-18T01:00:00Z,5,APXMIDP,33.87,130.35
2016-09-18T00:30:00Z,4,APXMIDP,31.11,161.5
2016-09-18T00:00:00Z,3,APXMIDP,27.66,56.0
2016-09-17T23:30:00Z,2,APXMIDP,29.87,261.0
2016-09-17T23:00:00Z,1,APXMIDP,33.04,300.2
2016-09-17T22:30:00Z,48,APXMIDP,33.8,257.75
2016-09-17T22:00:00Z,47,APXMIDP,31.42,375.8
2016-09-17T21:30:00Z,46,APXMIDP,42.43,1090.6
2016-09-17T21:00:00Z,45,APXMIDP,43.7,1023.75
2016-09-17T20:30:00Z,44,APXMIDP,45.13,994.65
2016-09-17T20:00:00Z,43,APXMIDP,49.02,853.3
2016-09-17T19:30:00Z,42,APXMIDP,54.37,1091.7
2016-09-17T19:00:00Z,41,APXMIDP,60.75,967.9
2016-09-17T18:30:00Z,40,APXMIDP,69.27,1154.35
2016-09-17T18:00:00Z,39,APXMIDP,60.59,1035.85
2016-09-17T17:30:00Z,38,APXMIDP,54.6,544.2
2016-09-17T17:00:00Z,37,APXMIDP,49.75,475.5
2016-09-17T16:30:00Z,36,APXMIDP,44.66,482.1
2016-09-17T16:00:00Z,35,APXMIDP,39.98,413.55
2016-09-17T15:30:00Z,34,APXMIDP,26.45,552.05
2016-09-17T15:00:00Z,33,APXMIDP,26.08,805.45
2016-09-17T14:30:00Z,32,APXMIDP,27.09,645.6
2016-09-17T14:00:00Z,31,APXMIDP,26.06,576.25
2016-09-17T13:30:00Z,30,APXMIDP,25.99,925.7
2016-09-17T13:00:00Z,29,APXMIDP,25.9,912.9
2016-09-17T12:30:00Z,28,APXMIDP,25.96,819.45
2016-09-17T12:00:00Z,27,APXMIDP,26.64,738.9
2016-09-17T11:30:00Z,26,APXMIDP,26.29,802.4
2016-09-17T11:00:00Z,25,APXMIDP,26.46,799.75
2016-09-17T10:30:00Z,24,APXMIDP,26.96,759.2
2016-09-17T10:00:00Z,23,APXMIDP,27.27,541.8
2016-09-17T09:30:00Z,22,APXMIDP,31.33,584.2
2016-09-17T09:00:00Z,21,APXMIDP,32.52,555.0
2016-09-17T08:30:00Z,20,APXMIDP,34.15,646.5
2016-09-17T08:00:00Z,19,APXMIDP,35.6,669.9
2016-09-17T07:30:00Z,18,APXMIDP,33.56,803.1
